grid_shape,sigma,learning_rate,epochs,n_clusters,cluster_counts,silhouette_score,davies_bouldin_score,calinski_harabasz_score
4x4,2.0,0.9,500,14,"{np.int64(0): np.int64(13), np.int64(1): np.int64(4), np.int64(2): np.int64(8), np.int64(3): np.int64(12), np.int64(4): np.int64(4), np.int64(5): np.int64(11), np.int64(6): np.int64(14), np.int64(7): np.int64(9), np.int64(8): np.int64(19), np.int64(10): np.int64(9), np.int64(11): np.int64(7), np.int64(12): np.int64(23), np.int64(13): np.int64(8), np.int64(15): np.int64(9)}",0.3015573140389566,1.0045561620265415,337.1337535317709
4x4,2.0,1.0,50,15,"{np.int64(0): np.int64(19), np.int64(1): np.int64(8), np.int64(2): np.int64(1), np.int64(3): np.int64(3), np.int64(4): np.int64(23), np.int64(6): np.int64(12), np.int64(7): np.int64(12), np.int64(8): np.int64(13), np.int64(9): np.int64(5), np.int64(10): np.int64(7), np.int64(11): np.int64(4), np.int64(12): np.int64(12), np.int64(13): np.int64(14), np.int64(14): np.int64(9), np.int64(15): np.int64(8)}",0.27815167667682433,1.0343303608180072,305.93903150568076
4x4,2.0,1.0,100,14,"{np.int64(0): np.int64(13), np.int64(1): np.int64(4), np.int64(2): np.int64(19), np.int64(3): np.int64(23), np.int64(4): np.int64(4), np.int64(5): np.int64(11), np.int64(7): np.int64(8), np.int64(8): np.int64(8), np.int64(9): np.int64(13), np.int64(10): np.int64(9), np.int64(12): np.int64(12), np.int64(13): np.int64(9), np.int64(14): np.int64(8), np.int64(15): np.int64(9)}",0.2988196934672407,1.0096230779436774,334.555168879868
4x4,2.0,1.0,200,14,"{np.int64(0): np.int64(9), np.int64(1): np.int64(7), np.int64(2): np.int64(9), np.int64(3): np.int64(12), np.int64(5): np.int64(9), np.int64(6): np.int64(16), np.int64(7): np.int64(8), np.int64(8): np.int64(8), np.int64(10): np.int64(11), np.int64(11): np.int64(11), np.int64(12): np.int64(23), np.int64(13): np.int64(19), np.int64(14): np.int64(4), np.int64(15): np.int64(4)}",0.2972448096621727,1.003294853718326,331.8647858861031
4x4,2.0,1.0,300,14,"{np.int64(0): np.int64(23), np.int64(1): np.int64(19), np.int64(2): np.int64(4), np.int64(3): np.int64(7), np.int64(4): np.int64(8), np.int64(6): np.int64(13), np.int64(7): np.int64(4), np.int64(9): np.int64(10), np.int64(10): np.int64(9), np.int64(11): np.int64(8), np.int64(12): np.int64(11), np.int64(13): np.int64(8), np.int64(14): np.int64(14), np.int64(15): np.int64(12)}",0.2878393360075764,1.0801334937748528,323.5109565830684
4x4,2.0,1.0,500,14,"{np.int64(0): np.int64(23), np.int64(1): np.int64(19), np.int64(2): np.int64(10), np.int64(3): np.int64(12), np.int64(4): np.int64(8), np.int64(6): np.int64(11), np.int64(7): np.int64(15), np.int64(9): np.int64(9), np.int64(10): np.int64(9), np.int64(11): np.int64(9), np.int64(12): np.int64(4), np.int64(13): np.int64(6), np.int64(14): np.int64(8), np.int64(15): np.int64(7)}",0.28833654610252146,1.0896490063710818,326.8405709990983
5x5,0.2,0.01,50,1,{np.int64(24): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.01,100,1,{np.int64(1): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.01,200,1,{np.int64(7): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.01,300,1,{np.int64(22): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.01,500,1,{np.int64(14): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.1,50,1,{np.int64(3): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.1,100,1,{np.int64(10): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.1,200,1,{np.int64(20): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.1,300,1,{np.int64(19): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.1,500,1,{np.int64(6): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.5,50,1,{np.int64(14): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.5,100,1,{np.int64(8): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.5,200,1,{np.int64(8): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.5,300,1,{np.int64(9): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.5,500,1,{np.int64(5): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.9,50,2,"{np.int64(4): np.int64(4), np.int64(18): np.int64(146)}",0.1334453526618322,0.700128882151908,8.808292124761348
5x5,0.2,0.9,100,1,{np.int64(18): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.9,200,1,{np.int64(18): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.9,300,1,{np.int64(5): np.int64(150)},N/A,N/A,N/A
5x5,0.2,0.9,500,1,{np.int64(4): np.int64(150)},N/A,N/A,N/A
5x5,0.2,1.0,50,3,"{np.int64(16): np.int64(148), np.int64(17): np.int64(1), np.int64(18): np.int64(1)}",0.086176545855672,0.6095761688991885,2.2400584547205886
5x5,0.2,1.0,100,1,{np.int64(18): np.int64(150)},N/A,N/A,N/A
5x5,0.2,1.0,200,1,{np.int64(22): np.int64(150)},N/A,N/A,N/A
5x5,0.2,1.0,300,1,{np.int64(10): np.int64(150)},N/A,N/A,N/A
5x5,0.2,1.0,500,1,{np.int64(22): np.int64(150)},N/A,N/A,N/A
5x5,0.5,0.01,50,4,"{np.int64(0): np.int64(53), np.int64(1): np.int64(43), np.int64(2): np.int64(50), np.int64(6): np.int64(4)}",0.46316644430448983,0.6462660774560395,424.73199619914897
5x5,0.5,0.01,100,6,"{np.int64(11): np.int64(48), np.int64(12): np.int64(2), np.int64(15): np.int64(16), np.int64(16): np.int64(32), np.int64(17): np.int64(40), np.int64(21): np.int64(12)}",0.2926988230947132,0.948526705970396,352.2162751264793
5x5,0.5,0.01,200,5,"{np.int64(14): np.int64(22), np.int64(18): np.int64(28), np.int64(19): np.int64(27), np.int64(23): np.int64(41), np.int64(24): np.int64(32)}",0.37267902612312465,0.912020163934155,459.2319690409452
5x5,0.5,0.01,300,10,"{np.int64(10): np.int64(13), np.int64(11): np.int64(20), np.int64(12): np.int64(4), np.int64(15): np.int64(29), np.int64(16): np.int64(22), np.int64(18): np.int64(28), np.int64(20): np.int64(9), np.int64(21): np.int64(3), np.int64(22): np.int64(17), np.int64(23): np.int64(5)}",0.266568019481595,1.0769344666233631,291.7501810764106
5x5,0.5,0.01,500,11,"{np.int64(11): np.int64(18), np.int64(12): np.int64(2), np.int64(15): np.int64(17), np.int64(16): np.int64(13), np.int64(17): np.int64(12), np.int64(18): np.int64(9), np.int64(19): np.int64(4), np.int64(21): np.int64(13), np.int64(22): np.int64(22), np.int64(23): np.int64(28), np.int64(24): np.int64(12)}",0.26066508760478596,1.071752548514938,285.0663591648776
5x5,0.5,0.1,50,13,"{np.int64(6): np.int64(18), np.int64(7): np.int64(1), np.int64(10): np.int64(21), np.int64(11): np.int64(10), np.int64(12): np.int64(11), np.int64(13): np.int64(11), np.int64(16): np.int64(9), np.int64(17): np.int64(22), np.int64(18): np.int64(11), np.int64(19): np.int64(4), np.int64(21): np.int64(4), np.int64(22): np.int64(12), np.int64(23): np.int64(16)}",0.30961282576491694,0.9334276450427506,335.8784505314123
5x5,0.5,0.1,100,19,"{np.int64(0): np.int64(3), np.int64(1): np.int64(5), np.int64(2): np.int64(7), np.int64(5): np.int64(8), np.int64(6): np.int64(7), np.int64(7): np.int64(10), np.int64(8): np.int64(1), np.int64(10): np.int64(12), np.int64(11): np.int64(22), np.int64(12): np.int64(1), np.int64(13): np.int64(10), np.int64(15): np.int64(15), np.int64(16): np.int64(8), np.int64(17): np.int64(7), np.int64(18): np.int64(12), np.int64(19): np.int64(4), np.int64(20): np.int64(1), np.int64(22): np.int64(12), np.int64(23): np.int64(5)}",0.2534972761817818,0.9801086033916135,244.81150391349007
5x5,0.5,0.1,200,19,"{np.int64(1): np.int64(8), np.int64(2): np.int64(21), np.int64(3): np.int64(16), np.int64(4): np.int64(5), np.int64(5): np.int64(7), np.int64(6): np.int64(7), np.int64(10): np.int64(15), np.int64(11): np.int64(12), np.int64(12): np.int64(5), np.int64(13): np.int64(4), np.int64(14): np.int64(1), np.int64(15): np.int64(9), np.int64(16): np.int64(9), np.int64(17): np.int64(6), np.int64(18): np.int64(6), np.int64(20): np.int64(1), np.int64(21): np.int64(10), np.int64(22): np.int64(5), np.int64(23): np.int64(3)}",0.24079198912318087,1.1010697216491439,260.7387901583873
5x5,0.5,0.1,300,22,"{np.int64(0): np.int64(12), np.int64(1): np.int64(22), np.int64(2): np.int64(13), np.int64(3): np.int64(5), np.int64(4): np.int64(2), np.int64(5): np.int64(8), np.int64(6): np.int64(8), np.int64(7): np.int64(6), np.int64(8): np.int64(1), np.int64(10): np.int64(9), np.int64(11): np.int64(1), np.int64(12): np.int64(7), np.int64(13): np.int64(5), np.int64(14): np.int64(3), np.int64(15): np.int64(10), np.int64(17): np.int64(13), np.int64(18): np.int64(7), np.int64(19): np.int64(4), np.int64(20): np.int64(3), np.int64(21): np.int64(1), np.int64(22): np.int64(7), np.int64(23): np.int64(3)}",0.23583467502888364,0.9682679673723453,212.18495898181422
5x5,0.5,0.1,500,22,"{np.int64(0): np.int64(4), np.int64(1): np.int64(2), np.int64(2): np.int64(6), np.int64(3): np.int64(2), np.int64(4): np.int64(3), np.int64(5): np.int64(4), np.int64(6): np.int64(10), np.int64(7): np.int64(9), np.int64(9): np.int64(10), np.int64(10): np.int64(1), np.int64(11): np.int64(5), np.int64(12): np.int64(7), np.int64(14): np.int64(11), np.int64(16): np.int64(2), np.int64(17): np.int64(7), np.int64(18): np.int64(5), np.int64(19): np.int64(7), np.int64(20): np.int64(1), np.int64(21): np.int64(5), np.int64(22): np.int64(15), np.int64(23): np.int64(22), np.int64(24): np.int64(12)}",0.23115150930960957,0.9917310096584291,209.49581563564314
5x5,0.5,0.5,50,22,"{np.int64(0): np.int64(7), np.int64(1): np.int64(14), np.int64(2): np.int64(8), np.int64(3): np.int64(4), np.int64(4): np.int64(1), np.int64(5): np.int64(5), np.int64(6): np.int64(9), np.int64(7): np.int64(7), np.int64(8): np.int64(9), np.int64(9): np.int64(8), np.int64(11): np.int64(5), np.int64(12): np.int64(11), np.int64(13): np.int64(9), np.int64(14): np.int64(2), np.int64(15): np.int64(3), np.int64(16): np.int64(3), np.int64(17): np.int64(5), np.int64(18): np.int64(1), np.int64(20): np.int64(8), np.int64(21): np.int64(11), np.int64(22): np.int64(16), np.int64(23): np.int64(4)}",0.24510776389967986,1.0478865451445694,252.41011476507606
5x5,0.5,0.5,100,23,"{np.int64(0): np.int64(3), np.int64(2): np.int64(7), np.int64(3): np.int64(15), np.int64(4): np.int64(9), np.int64(5): np.int64(7), np.int64(6): np.int64(5), np.int64(8): np.int64(14), np.int64(9): np.int64(5), np.int64(10): np.int64(7), np.int64(11): np.int64(5), np.int64(12): np.int64(5), np.int64(13): np.int64(2), np.int64(14): np.int64(4), np.int64(15): np.int64(9), np.int64(16): np.int64(7), np.int64(17): np.int64(4), np.int64(18): np.int64(4), np.int64(19): np.int64(2), np.int64(20): np.int64(8), np.int64(21): np.int64(7), np.int64(22): np.int64(5), np.int64(23): np.int64(10), np.int64(24): np.int64(6)}",0.25219235107725185,1.0638110860753038,270.434602206372
5x5,0.5,0.5,200,23,"{np.int64(0): np.int64(6), np.int64(1): np.int64(3), np.int64(3): np.int64(5), np.int64(4): np.int64(6), np.int64(5): np.int64(8), np.int64(6): np.int64(9), np.int64(7): np.int64(5), np.int64(8): np.int64(7), np.int64(9): np.int64(10), np.int64(10): np.int64(9), np.int64(11): np.int64(6), np.int64(12): np.int64(4), np.int64(13): np.int64(4), np.int64(14): np.int64(13), np.int64(15): np.int64(8), np.int64(16): np.int64(10), np.int64(17): np.int64(5), np.int64(18): np.int64(1), np.int64(19): np.int64(5), np.int64(20): np.int64(5), np.int64(21): np.int64(8), np.int64(22): np.int64(10), np.int64(23): np.int64(3)}",0.25547461087768897,1.0364573836722917,266.0512279683597
5x5,0.5,0.5,300,23,"{np.int64(0): np.int64(5), np.int64(1): np.int64(7), np.int64(2): np.int64(9), np.int64(3): np.int64(5), np.int64(4): np.int64(6), np.int64(5): np.int64(4), np.int64(6): np.int64(5), np.int64(7): np.int64(13), np.int64(10): np.int64(6), np.int64(11): np.int64(3), np.int64(12): np.int64(2), np.int64(13): np.int64(8), np.int64(14): np.int64(5), np.int64(15): np.int64(10), np.int64(16): np.int64(4), np.int64(17): np.int64(6), np.int64(18): np.int64(10), np.int64(19): np.int64(6), np.int64(20): np.int64(10), np.int64(21): np.int64(2), np.int64(22): np.int64(5), np.int64(23): np.int64(12), np.int64(24): np.int64(7)}",0.23998005449634652,1.0748949354285025,255.84434781339488
5x5,0.5,0.5,500,24,"{np.int64(0): np.int64(7), np.int64(1): np.int64(8), np.int64(2): np.int64(2), np.int64(3): np.int64(7), np.int64(4): np.int64(7), np.int64(5): np.int64(5), np.int64(6): np.int64(6), np.int64(7): np.int64(5), np.int64(8): np.int64(10), np.int64(9): np.int64(16), np.int64(10): np.int64(7), np.int64(11): np.int64(3), np.int64(12): np.int64(7), np.int64(14): np.int64(10), np.int64(15): np.int64(5), np.int64(16): np.int64(8), np.int64(17): np.int64(2), np.int64(18): np.int64(6), np.int64(19): np.int64(1), np.int64(20): np.int64(1), np.int64(21): np.int64(6), np.int64(22): np.int64(8), np.int64(23): np.int64(10), np.int64(24): np.int64(3)}",0.2364278769141225,1.0067203107771034,258.4089823937621
5x5,0.5,0.9,50,25,"{np.int64(0): np.int64(9), np.int64(1): np.int64(9), np.int64(2): np.int64(6), np.int64(3): np.int64(3), np.int64(4): np.int64(3), np.int64(5): np.int64(5), np.int64(6): np.int64(6), np.int64(7): np.int64(7), np.int64(8): np.int64(8), np.int64(9): np.int64(7), np.int64(10): np.int64(2), np.int64(11): np.int64(7), np.int64(12): np.int64(10), np.int64(13): np.int64(8), np.int64(14): np.int64(5), np.int64(15): np.int64(1), np.int64(16): np.int64(3), np.int64(17): np.int64(8), np.int64(18): np.int64(14), np.int64(19): np.int64(3), np.int64(20): np.int64(1), np.int64(21): np.int64(5), np.int64(22): np.int64(7), np.int64(23): np.int64(10), np.int64(24): np.int64(3)}",0.259714790563453,1.006876012200367,281.03244416836407
5x5,0.5,0.9,100,24,"{np.int64(0): np.int64(15), np.int64(1): np.int64(3), np.int64(2): np.int64(16), np.int64(3): np.int64(2), np.int64(5): np.int64(6), np.int64(6): np.int64(10), np.int64(7): np.int64(6), np.int64(8): np.int64(5), np.int64(9): np.int64(2), np.int64(10): np.int64(4), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(13): np.int64(9), np.int64(14): np.int64(7), np.int64(15): np.int64(1), np.int64(16): np.int64(10), np.int64(17): np.int64(8), np.int64(18): np.int64(6), np.int64(19): np.int64(7), np.int64(20): np.int64(6), np.int64(21): np.int64(5), np.int64(22): np.int64(5), np.int64(23): np.int64(3), np.int64(24): np.int64(3)}",0.2717971767671312,0.958687772440545,285.60887824629566
5x5,0.5,0.9,200,23,"{np.int64(0): np.int64(3), np.int64(1): np.int64(6), np.int64(2): np.int64(2), np.int64(3): np.int64(5), np.int64(5): np.int64(3), np.int64(6): np.int64(4), np.int64(7): np.int64(7), np.int64(8): np.int64(2), np.int64(9): np.int64(8), np.int64(10): np.int64(6), np.int64(11): np.int64(3), np.int64(12): np.int64(10), np.int64(13): np.int64(7), np.int64(14): np.int64(4), np.int64(15): np.int64(3), np.int64(16): np.int64(8), np.int64(17): np.int64(5), np.int64(19): np.int64(19), np.int64(20): np.int64(7), np.int64(21): np.int64(9), np.int64(22): np.int64(6), np.int64(23): np.int64(4), np.int64(24): np.int64(19)}",0.2754355932920568,0.9908075177597712,283.59750412648515
5x5,0.5,0.9,300,24,"{np.int64(0): np.int64(3), np.int64(1): np.int64(3), np.int64(2): np.int64(5), np.int64(3): np.int64(3), np.int64(4): np.int64(9), np.int64(5): np.int64(6), np.int64(6): np.int64(6), np.int64(7): np.int64(7), np.int64(8): np.int64(2), np.int64(9): np.int64(1), np.int64(10): np.int64(7), np.int64(11): np.int64(7), np.int64(12): np.int64(6), np.int64(13): np.int64(8), np.int64(14): np.int64(5), np.int64(15): np.int64(4), np.int64(17): np.int64(9), np.int64(18): np.int64(4), np.int64(19): np.int64(3), np.int64(20): np.int64(19), np.int64(21): np.int64(19), np.int64(22): np.int64(4), np.int64(23): np.int64(8), np.int64(24): np.int64(2)}",0.27324009294538293,0.9844564537838458,273.5771717068053
5x5,0.5,0.9,500,24,"{np.int64(0): np.int64(5), np.int64(1): np.int64(3), np.int64(2): np.int64(7), np.int64(3): np.int64(6), np.int64(4): np.int64(3), np.int64(5): np.int64(2), np.int64(6): np.int64(7), np.int64(7): np.int64(8), np.int64(8): np.int64(6), np.int64(9): np.int64(3), np.int64(10): np.int64(7), np.int64(12): np.int64(6), np.int64(13): np.int64(9), np.int64(14): np.int64(7), np.int64(15): np.int64(7), np.int64(16): np.int64(11), np.int64(17): np.int64(2), np.int64(18): np.int64(5), np.int64(19): np.int64(10), np.int64(20): np.int64(8), np.int64(21): np.int64(17), np.int64(22): np.int64(4), np.int64(23): np.int64(6), np.int64(24): np.int64(1)}",0.2751159732325669,0.958843217488778,286.69203955835883
5x5,0.5,1.0,50,22,"{np.int64(1): np.int64(4), np.int64(2): np.int64(19), np.int64(3): np.int64(8), np.int64(4): np.int64(19), np.int64(5): np.int64(4), np.int64(6): np.int64(11), np.int64(9): np.int64(11), np.int64(10): np.int64(7), np.int64(11): np.int64(6), np.int64(12): np.int64(8), np.int64(13): np.int64(7), np.int64(14): np.int64(7), np.int64(15): np.int64(9), np.int64(16): np.int64(5), np.int64(17): np.int64(3), np.int64(18): np.int64(1), np.int64(19): np.int64(6), np.int64(20): np.int64(1), np.int64(21): np.int64(3), np.int64(22): np.int64(5), np.int64(23): np.int64(3), np.int64(24): np.int64(3)}",0.28501514677465223,0.9184969201890435,290.61919136645037
5x5,0.5,1.0,100,23,"{np.int64(0): np.int64(16), np.int64(1): np.int64(10), np.int64(2): np.int64(3), np.int64(3): np.int64(8), np.int64(4): np.int64(4), np.int64(5): np.int64(12), np.int64(6): np.int64(9), np.int64(8): np.int64(7), np.int64(9): np.int64(1), np.int64(11): np.int64(5), np.int64(12): np.int64(10), np.int64(13): np.int64(6), np.int64(14): np.int64(9), np.int64(15): np.int64(3), np.int64(16): np.int64(7), np.int64(17): np.int64(8), np.int64(18): np.int64(2), np.int64(19): np.int64(7), np.int64(20): np.int64(3), np.int64(21): np.int64(6), np.int64(22): np.int64(6), np.int64(23): np.int64(3), np.int64(24): np.int64(5)}",0.262374022289633,0.9982562622551493,293.16804895171333
5x5,0.5,1.0,200,24,"{np.int64(0): np.int64(6), np.int64(1): np.int64(3), np.int64(2): np.int64(7), np.int64(3): np.int64(7), np.int64(4): np.int64(8), np.int64(5): np.int64(6), np.int64(6): np.int64(6), np.int64(7): np.int64(9), np.int64(8): np.int64(2), np.int64(9): np.int64(5), np.int64(10): np.int64(3), np.int64(11): np.int64(4), np.int64(12): np.int64(6), np.int64(13): np.int64(1), np.int64(14): np.int64(4), np.int64(15): np.int64(7), np.int64(16): np.int64(10), np.int64(17): np.int64(2), np.int64(19): np.int64(4), np.int64(20): np.int64(7), np.int64(21): np.int64(15), np.int64(22): np.int64(5), np.int64(23): np.int64(16), np.int64(24): np.int64(7)}",0.25436023187143825,1.0209907179238136,284.73683983811827
5x5,0.5,1.0,300,24,"{np.int64(0): np.int64(11), np.int64(1): np.int64(7), np.int64(2): np.int64(7), np.int64(3): np.int64(6), np.int64(4): np.int64(4), np.int64(5): np.int64(17), np.int64(6): np.int64(8), np.int64(8): np.int64(3), np.int64(9): np.int64(1), np.int64(10): np.int64(5), np.int64(11): np.int64(6), np.int64(12): np.int64(5), np.int64(13): np.int64(5), np.int64(14): np.int64(9), np.int64(15): np.int64(5), np.int64(16): np.int64(2), np.int64(17): np.int64(7), np.int64(18): np.int64(7), np.int64(19): np.int64(6), np.int64(20): np.int64(8), np.int64(21): np.int64(6), np.int64(22): np.int64(9), np.int64(23): np.int64(3), np.int64(24): np.int64(3)}",0.25154956716252863,1.0674530726055413,276.6309674374974
5x5,0.5,1.0,500,24,"{np.int64(0): np.int64(17), np.int64(1): np.int64(7), np.int64(2): np.int64(8), np.int64(3): np.int64(10), np.int64(4): np.int64(5), np.int64(5): np.int64(7), np.int64(6): np.int64(11), np.int64(8): np.int64(7), np.int64(9): np.int64(3), np.int64(10): np.int64(1), np.int64(11): np.int64(3), np.int64(12): np.int64(5), np.int64(13): np.int64(7), np.int64(14): np.int64(3), np.int64(15): np.int64(8), np.int64(16): np.int64(2), np.int64(17): np.int64(8), np.int64(18): np.int64(9), np.int64(19): np.int64(6), np.int64(20): np.int64(1), np.int64(21): np.int64(7), np.int64(22): np.int64(6), np.int64(23): np.int64(6), np.int64(24): np.int64(3)}",0.26488104963118697,0.9557361703951179,282.93891701789056
